year,n,mean,ci_lo,ci_hi,metric,variant
2025,56,0.26789121412855277,0.04339930494172555,0.5030253739668324,vader_valence,weighted_complete_case
2026,52,0.27505085166968535,-0.20789526023304847,0.7226006392090494,vader_valence,weighted_complete_case
1958,51,1.0487564120898685,0.7799148782596189,1.2852536433283208,vader_valence,unweighted_complete_case
1959,32,1.1581024769787525,0.8603745333421888,1.4450749900708424,vader_valence,unweighted_complete_case
1960,58,0.8881162599728176,0.6324896649927964,1.1501796442016547,vader_valence,unweighted_complete_case
1961,38,0.735316622331955,0.4080192365023342,1.0235209227728477,vader_valence,unweighted_complete_case
1962,37,0.7544418627553959,0.4179080344121076,1.0326362058690544,vader_valence,unweighted_complete_case
1963,47,1.0239211535227308,0.7514205631115918,1.2937760828759692,vader_valence,unweighted_complete_case
1964,52,1.0043895169638992,0.7567883111076686,1.2439100386709323,vader_valence,unweighted_complete_case
1965,41,1.0180343483583327,0.7831174169616069,1.2548077250832934,vader_valence,unweighted_complete_case
1966,45,0.6678771318485401,0.42547648146568645,0.8999062924281579,vader_valence,unweighted_complete_case
1967,47,0.7232027282829998,0.3953015278136832,1.0371804516224956,vader_valence,unweighted_complete_case
1968,48,0.8334232377050812,0.6358773288314981,1.0443476292452283,vader_valence,unweighted_complete_case
1969,42,0.9038847402331056,0.6876264540343945,1.123336267942943,vader_valence,unweighted_complete_case
1970,53,0.9287711419216985,0.6917574232702185,1.1633954671115452,vader_valence,unweighted_complete_case
1971,46,0.819197282299913,0.6040372303781347,1.0432669815737432,vader_valence,unweighted_complete_case
1972,46,0.8018138290377569,0.5168763971218178,1.0764762683035016,vader_valence,unweighted_complete_case
1973,44,0.6233328812269953,0.37741763494826286,0.8688043812359805,vader_valence,unweighted_complete_case
1974,40,0.9926943120685154,0.7347183056926647,1.2581239084185756,vader_valence,unweighted_complete_case
1975,32,0.8011483317573395,0.5353339114871425,1.0458477231214043,vader_valence,unweighted_complete_case
1976,29,0.7555889841024698,0.36812178230419346,1.1205914544300506,vader_valence,unweighted_complete_case
1977,52,0.8458230826301883,0.6326610734460062,1.0629589140786269,vader_valence,unweighted_complete_case
1978,41,0.9106634342859931,0.6665783765847584,1.1364320263996017,vader_valence,unweighted_complete_case
1979,44,0.7576230261585125,0.4256488622304628,1.0722013802457737,vader_valence,unweighted_complete_case
1980,42,0.807194695194129,0.5407874835537431,1.0747708327305046,vader_valence,unweighted_complete_case
1981,37,0.8394444102230384,0.5614807285433954,1.1148014953359782,vader_valence,unweighted_complete_case
1982,44,0.7962944008721504,0.5210562489661295,1.04786986837776,vader_valence,unweighted_complete_case
1983,38,0.7270160947933848,0.4199565445985243,1.0303231141271598,vader_valence,unweighted_complete_case
1984,41,0.6144368215435517,0.34818481626466535,0.8721881331385172,vader_valence,unweighted_complete_case
1985,42,0.5912630291547822,0.29784208682317087,0.8619102477654883,vader_valence,unweighted_complete_case
1986,36,0.7730137246304819,0.415933377050316,1.1025931459743936,vader_valence,unweighted_complete_case
1987,42,0.7083236872653139,0.4115066355833944,0.9959646206360817,vader_valence,unweighted_complete_case
1988,41,0.8426295929057553,0.5584282464953794,1.131316352207652,vader_valence,unweighted_complete_case
1989,34,0.893974006426304,0.6242519947610861,1.1597262913493955,vader_valence,unweighted_complete_case
1990,51,0.6163934624564203,0.36831377086463596,0.8625505943066681,vader_valence,unweighted_complete_case
1991,36,0.7612026810923443,0.4608369117490575,1.0602632649258719,vader_valence,unweighted_complete_case
1992,38,0.7584817563968332,0.497175855144652,1.0286241970906267,vader_valence,unweighted_complete_case
1993,53,0.658829146408386,0.42471520583306366,0.8808781990416271,vader_valence,unweighted_complete_case
1994,57,0.7710913760888994,0.5422451487486347,0.9844537446881588,vader_valence,unweighted_complete_case
1995,53,0.7076361739111672,0.39796102581987547,0.9782974336288576,vader_valence,unweighted_complete_case
1996,50,0.5203955412322386,0.2651847145022688,0.7584810586170886,vader_valence,unweighted_complete_case
1997,55,0.6770634817363139,0.47692159497980297,0.8681485529513248,vader_valence,unweighted_complete_case
1998,45,0.4161493077588312,0.15284174124749278,0.657968605874377,vader_valence,unweighted_complete_case
1999,49,0.6612164274255532,0.4609990583493798,0.8693856706486275,vader_valence,unweighted_complete_case
2000,57,0.4453438987479049,0.2106081294466934,0.6773580243008614,vader_valence,unweighted_complete_case
2001,49,0.44280131047486004,0.23484606925621315,0.6617954388820982,vader_valence,unweighted_complete_case
2002,43,0.29031428787393354,0.01775175486004131,0.566275164544911,vader_valence,unweighted_complete_case
2003,52,0.40566216631490587,0.1740097387541869,0.6318047226605582,vader_valence,unweighted_complete_case
2004,46,0.4309437602999488,0.23617423253502345,0.6251935851471369,vader_valence,unweighted_complete_case
2005,47,0.4832882258108947,0.26476251465790274,0.6943756077910798,vader_valence,unweighted_complete_case
2006,43,0.44419449727928195,0.2538782307783544,0.6426410489229951,vader_valence,unweighted_complete_case
2007,44,0.6054023702993446,0.41162487770378015,0.8004859502303148,vader_valence,unweighted_complete_case
2008,46,0.5584588108265314,0.31009319293027876,0.7847312390009222,vader_valence,unweighted_complete_case
2009,50,0.4391042885244429,0.22639700069186738,0.6619195734160571,vader_valence,unweighted_complete_case
2010,43,0.5208532682790528,0.348770700867137,0.7029678585515665,vader_valence,unweighted_complete_case
2011,48,0.41603916645936484,0.1703024079690393,0.6641167420749476,vader_valence,unweighted_complete_case
2012,60,0.31842299038532673,0.10687215408541396,0.5446897157958355,vader_valence,unweighted_complete_case
2013,53,0.38682701637518324,0.16801826783419066,0.6016920773009269,vader_valence,unweighted_complete_case
2014,54,0.5085022271754441,0.3173850587502149,0.7184641400954209,vader_valence,unweighted_complete_case
2015,55,0.5427758964246394,0.35866666827883853,0.743006349087751,vader_valence,unweighted_complete_case
2016,45,0.19024039268392892,-0.02085083497858763,0.38410597366296795,vader_valence,unweighted_complete_case
2017,36,0.22324916468267123,-0.04855222031386824,0.5042174026683824,vader_valence,unweighted_complete_case
2018,48,0.38087683545139406,0.16612306382538677,0.6006656863058525,vader_valence,unweighted_complete_case
2019,43,0.01791062937276063,-0.2456208403900527,0.27763346793230353,vader_valence,unweighted_complete_case
2020,50,0.3469223397991206,0.15340438848229745,0.538145141658747,vader_valence,unweighted_complete_case
2021,47,0.21833560803669252,0.018345129316988232,0.4101506617683357,vader_valence,unweighted_complete_case
2022,48,0.2755110568418165,0.05911587390412166,0.4669108979347013,vader_valence,unweighted_complete_case
2023,50,0.15629827316697698,-0.029591024573039106,0.3639112580432393,vader_valence,unweighted_complete_case
2024,50,0.1533623721730663,-0.017756207737083606,0.329397385484552,vader_valence,unweighted_complete_case
2025,56,0.2902183568199354,0.08594944403517511,0.4875048471927517,vader_valence,unweighted_complete_case
2026,52,0.2305974918039012,-0.01242168832507548,0.4567544130765024,vader_valence,unweighted_complete_case
1958,101,0.6857288202888481,0.5553845306337315,0.825602918945406,relationship_share,weighted_all
1959,111,0.751603131080842,0.6583435372718989,0.8462419002097079,relationship_share,weighted_all
1960,145,0.6254610164490669,0.514194046118946,0.7450370491867009,relationship_share,weighted_all
1961,141,0.767156944490767,0.6743939406060294,0.8514122765508855,relationship_share,weighted_all
1962,136,0.7768779920361505,0.6768767802350752,0.8782644192833102,relationship_share,weighted_all
1963,150,0.6884389073337497,0.5963173104066553,0.7758699706655221,relationship_share,weighted_all
1964,165,0.7485994252992372,0.6612816724041354,0.8225911882360587,relationship_share,weighted_all
1965,166,0.6540231487937526,0.5651806103384958,0.7465205621938092,relationship_share,weighted_all
1966,164,0.7072517764119268,0.6215015392933183,0.7999596033802827,relationship_share,weighted_all
1967,153,0.7224642788492344,0.6334260915471587,0.8068106279718192,relationship_share,weighted_all
1968,171,0.6393659045786684,0.5437259259345724,0.7227858046159804,relationship_share,weighted_all
1969,146,0.5494281668663544,0.44623232143997654,0.6387645762343224,relationship_share,weighted_all
1970,169,0.5667050001425625,0.4675944390878726,0.66045374529377,relationship_share,weighted_all
1971,151,0.6666524651975246,0.5747365582230023,0.762211624964394,relationship_share,weighted_all
1972,156,0.5269211846895602,0.42986938815273523,0.6271645398784587,relationship_share,weighted_all
1973,133,0.5496577197734548,0.44827258013888055,0.6503334863341107,relationship_share,weighted_all
1974,130,0.581701751071425,0.4851107633487056,0.6796229082733926,relationship_share,weighted_all
1975,137,0.7572543545786969,0.6683736412411115,0.8456158269880808,relationship_share,weighted_all
1976,117,0.6707056889986831,0.5620093721154528,0.7794685090801673,relationship_share,weighted_all
1977,138,0.7076944989024615,0.6165186785759924,0.7937457306574169,relationship_share,weighted_all
1978,126,0.7503848473663837,0.6630845543816205,0.8376413985696624,relationship_share,weighted_all
1979,139,0.7354812176789198,0.6433913943491563,0.826522604574887,relationship_share,weighted_all
1980,118,0.6619982984452277,0.558172786504719,0.7704670271475443,relationship_share,weighted_all
1981,126,0.8544124964458345,0.7785049192250573,0.9171697763564569,relationship_share,weighted_all
1982,122,0.7461419263635787,0.6503796620063201,0.8335542899992322,relationship_share,weighted_all
1983,136,0.701925358462425,0.6067911491491008,0.7939144083131866,relationship_share,weighted_all
1984,130,0.7881506991554755,0.6984193127745675,0.8675749254908227,relationship_share,weighted_all
1985,128,0.6658023397939584,0.5700145000756432,0.7599892299918612,relationship_share,weighted_all
1986,110,0.7685660352301723,0.6696998990774937,0.851243217422696,relationship_share,weighted_all
1987,120,0.844107200516629,0.7627754704226916,0.9135117146845484,relationship_share,weighted_all
1988,123,0.8173628033085081,0.7476651821783032,0.8864549318716992,relationship_share,weighted_all
1989,120,0.8169985377213728,0.7355933720544481,0.8929747762945816,relationship_share,weighted_all
1990,122,0.7348062916947181,0.6412339874560322,0.820759403373766,relationship_share,weighted_all
1991,107,0.7538464437472323,0.6616636723925786,0.8394124186996925,relationship_share,weighted_all
1992,106,0.7294415073208492,0.6259860853767842,0.8241782135302559,relationship_share,weighted_all
1993,109,0.6981651992741448,0.5896459560934161,0.7953547811921561,relationship_share,weighted_all
1994,123,0.6969179626599322,0.5932508593488879,0.7993277545966672,relationship_share,weighted_all
1995,119,0.7234607902698258,0.6179176412644439,0.8197214183018038,relationship_share,weighted_all
1996,114,0.763847393729304,0.6623059721201418,0.8527478496987198,relationship_share,weighted_all
1997,114,0.7697414646037368,0.6693089729388402,0.8593765321353903,relationship_share,weighted_all
1998,108,0.7778602271919922,0.6745761516379475,0.862090760998509,relationship_share,weighted_all
1999,101,0.771306536496072,0.6641980071642245,0.8720448090269591,relationship_share,weighted_all
2000,112,0.7034472134968421,0.5933390115400872,0.8106929893314436,relationship_share,weighted_all
2001,106,0.6717670983321801,0.5597065309016729,0.7844327118301183,relationship_share,weighted_all
2002,109,0.6818845358685746,0.5836509978320887,0.7802735219736866,relationship_share,weighted_all
2003,115,0.6628780424913993,0.5506575964105973,0.7826245025859653,relationship_share,weighted_all
2004,103,0.6627819599318331,0.5451523843073511,0.7704516622200485,relationship_share,weighted_all
2005,118,0.6241093859396236,0.5201072395501612,0.7304669246038051,relationship_share,weighted_all
2006,118,0.64021826445025,0.513166692505484,0.7490443070317133,relationship_share,weighted_all
2007,124,0.7445580907421977,0.6439930485671189,0.8338510805693785,relationship_share,weighted_all
2008,136,0.7920442703180445,0.6862562673779329,0.8887011578768609,relationship_share,weighted_all
2009,139,0.7200576523429644,0.606691619256065,0.8230040484712553,relationship_share,weighted_all
2010,152,0.7181209901698928,0.6144023945419291,0.820079671796418,relationship_share,weighted_all
2011,165,0.66006401315134,0.5550219596638288,0.7768052299949069,relationship_share,weighted_all
2012,134,0.723099738706716,0.6218975150510886,0.8176620432182812,relationship_share,weighted_all
2013,143,0.6729085451669552,0.55146339439664,0.7876113122246868,relationship_share,weighted_all
2014,131,0.7648455330318846,0.6619636417415468,0.857894188997948,relationship_share,weighted_all
2015,151,0.7022568083625441,0.602602828520268,0.8006743389487027,relationship_share,weighted_all
2016,142,0.6920512007044305,0.5689935205124821,0.8086293903823075,relationship_share,weighted_all
2017,153,0.6416312243592156,0.5155012473970326,0.7514482192321652,relationship_share,weighted_all
2018,202,0.7245910693111122,0.616435572522691,0.8209831836932467,relationship_share,weighted_all
2019,172,0.6961282639635191,0.5775834446441627,0.8043239699349101,relationship_share,weighted_all
2020,210,0.654642805856247,0.537920647224353,0.7691916109224269,relationship_share,weighted_all
2021,188,0.7845143574259763,0.6804207673586232,0.8680244153542204,relationship_share,weighted_all
2022,208,0.7321940671931854,0.623378788604595,0.8251128323209599,relationship_share,weighted_all
2023,197,0.7644956756305793,0.6402178342597401,0.8612312422360666,relationship_share,weighted_all
2024,200,0.6692012206472138,0.5375776650271783,0.7936119548506531,relationship_share,weighted_all
2025,195,0.8060171751809843,0.7066453220302392,0.8803439348581389,relationship_share,weighted_all
2026,148,0.7941320370574959,0.6856525650641057,0.8723303395749012,relationship_share,weighted_all
1958,101,0.7524752475247525,0.6633663366336634,0.8316831683168316,relationship_share,unweighted_all
1959,111,0.7117117117117117,0.6216216216216216,0.7927927927927928,relationship_share,unweighted_all
1960,145,0.6137931034482759,0.5310344827586206,0.696551724137931,relationship_share,unweighted_all
1961,141,0.75177304964539,0.6808510638297872,0.8226950354609929,relationship_share,unweighted_all
1962,136,0.7426470588235294,0.6617647058823529,0.8088235294117647,relationship_share,unweighted_all
1963,150,0.7333333333333333,0.66,0.8,relationship_share,unweighted_all
1964,165,0.7515151515151515,0.6848484848484848,0.8122727272727271,relationship_share,unweighted_all
1965,166,0.6867469879518072,0.6204819277108434,0.7530120481927711,relationship_share,unweighted_all
1966,164,0.7439024390243902,0.676829268292683,0.8109756097560976,relationship_share,unweighted_all
1967,153,0.7189542483660131,0.6470588235294118,0.7908496732026143,relationship_share,unweighted_all
1968,171,0.6023391812865497,0.5263157894736842,0.6783625730994152,relationship_share,unweighted_all
